date,heizlast1,heizlast2,heizlast3,heizlast4,heizlast5,heizlast6,heizlast7,heizlast8,heizlast9,heizlast10,heizlast11
2023-01-01 10:00:00,5.648950166666666,3.7064246666666665,4.872121166666667,4.354749166666666,4.617617,7.076755,4.654440500000001,4.467412166666667,9.618038166666668,4.695695,4.875978666666667
2023-01-01 11:00:00,5.443928,3.508474166666667,4.695293333333334,4.196699166666667,5.851217,5.716493166666667,7.9856795,4.2288205,6.7749115,6.059139166666666,6.0302475
2023-01-01 12:00:00,5.332875166666667,3.4323408333333334,4.599512333333333,4.111089166666667,4.3592485000000005,5.523572,4.394010833333334,4.1370545,8.425217666666667,6.532088,7.376609166666666
2023-01-01 13:00:00,5.383775333333333,3.2936095,4.867771666666667,4.150328166666666,10.5056135,5.576292166666667,4.435950666666667,5.586958999999999,3.9084143333333334,6.5029734999999995,4.647089666666667
2023-01-01 14:00:00,5.518255666666667,3.3209731666666666,6.384951333333333,4.253997666666667,4.510784166666666,5.7155811666666665,4.546754666666667,8.576289666666666,3.9408838333333334,4.367887,4.763168500000001
2023-01-01 15:00:00,5.725863666666667,3.3396561666666664,4.938458166666667,4.414042666666666,4.680489833333334,5.930613333333333,4.717814000000001,4.025341166666666,3.963056,4.5322173333333335,4.9423695
2023-01-01 16:00:00,5.919454333333333,3.7131418333333333,5.105425833333333,4.563280000000001,4.838736,6.131126333333333,4.877321333333333,4.475510166666667,4.406258666666667,4.685450166666667,5.109469333333333
2023-01-01 17:00:00,6.1415698333333335,3.9258318333333335,5.296997666666667,4.734507833333334,5.020299333333333,6.361183666666666,5.060333666666667,6.692710833333334,4.6586495,4.861261666666667,5.744316333333333
2023-01-01 18:00:00,6.209833333333333,3.9733658333333333,5.355873666666667,4.787131166666667,8.093509000000001,6.431888666666667,5.340936999999999,4.789159833333333,4.7150575,4.915294833333333,8.126105166666667
2023-01-01 19:00:00,6.163691833333333,3.9970443333333336,5.316076833333333,4.751561333333333,5.0383825,6.384096833333333,5.078561166666666,6.213526166666667,4.743156666666667,4.878772333333333,8.532056666666668
2023-01-01 20:00:00,5.830184833333333,3.9917375,5.028432833333333,4.494462166666667,4.765764333333333,6.038663666666666,4.8037685,4.811304000000001,4.736858166666667,4.839150333333333,9.420809499999999
2023-01-01 21:00:00,6.4086126666666665,3.6263375,4.320424166666667,3.8616368333333333,4.094738666666666,5.188413166666667,4.3517525,4.592174666666667,4.303251166666667,3.9650221666666665,4.915298333333334
2023-01-01 22:00:00,3.4717135,2.824053833333333,2.9926818333333336,2.6748885000000002,2.8363543333333334,6.193870333333334,3.0833323333333333,3.4038775,3.5725015,2.970861333333333,2.9950521666666665
2023-01-01 23:00:00,2.6558623333333333,2.1758478333333335,2.2906351666666667,2.0473926666666666,2.170980166666667,2.7508328333333334,2.1882921666666664,4.583426666666667,2.5820041666666667,2.1022053333333335,4.5649425
2023-01-02 00:00:00,2.405199,1.8597581666666667,2.0744425,1.8541568333333334,1.96608,2.4912055,1.9817583333333333,2.2415963333333333,2.206911666666667,1.9037975,2.0760851666666666
2023-01-02 01:00:00,2.4476405,1.9153321666666665,2.111047166666667,1.8868756666666668,2.000773833333333,2.5351648333333334,2.0167291666666665,2.308580833333333,2.2728593333333333,1.9373911666666668,2.1127198333333332
2023-01-02 02:00:00,2.574726,1.9120528333333333,2.2206566666666663,1.9848446666666668,2.1046566666666666,2.6667948333333333,2.121440166666667,2.3046268333333333,2.268968833333333,2.0379828333333334,2.222415
2023-01-02 03:00:00,2.8328523333333333,2.026812666666667,2.4432858333333334,2.183832166666667,2.3156563333333335,2.9341505,2.3341221666666665,2.4429496666666664,2.4051496666666665,2.2422983333333333,2.4452198333333333
2023-01-02 04:00:00,3.6879771666666668,2.1255868333333336,3.180816,2.8430446666666667,3.0146613333333336,3.8198551666666662,3.0387013333333335,2.5620024999999997,2.5223606666666667,2.9191601666666664,3.1833351666666667
2023-01-02 05:00:00,5.412473666666667,2.980956,4.6681655,4.172451833333333,4.424315666666667,5.606016833333333,4.459596,3.592994,3.5373985,4.284157666666667,4.671861333333334
2023-01-02 06:00:00,6.6969955,3.894899166666667,5.776042666666667,5.162682666666667,5.474321,6.936471666666667,5.517975166666667,4.694582666666666,4.621943333333333,5.300900333333333,5.7806155
2023-01-02 07:00:00,6.444004333333334,3.784411833333333,5.557841833333333,4.967652333333334,7.017599166666667,6.674433,5.533882666666667,4.560086666666667,4.489527,5.325008666666666,5.562242333333333
2023-01-02 08:00:00,6.1296056666666665,3.7351145000000003,5.511038999999999,6.350837333333333,5.010520166666667,6.348792333333334,5.050475333333334,6.156151166666667,4.343927833333334,4.8517920000000005,5.290864166666666
2023-01-02 09:00:00,5.774597333333333,3.6423205,4.980490166666667,5.852802666666666,4.720326166666666,5.981089333333333,4.757967333333334,4.390147666666667,4.764803666666666,4.795151166666667,4.984433833333333
2023-01-02 10:00:00,5.426958833333333,3.636369,4.680657666666666,4.183617666666667,4.436156333333333,6.402312666666666,4.471531166666667,4.513146666666667,4.226545333333333,4.2956235000000005,4.684364333333334
2023-01-02 11:00:00,5.2299945,3.3705993333333333,4.510779333333333,4.0317785,4.2751505,5.494910333333333,4.309242666666666,4.063737833333333,4.2199678333333335,4.139719,4.514350833333333
2023-01-02 12:00:00,5.123306166666667,3.2974575,4.4187615000000005,3.9495324999999997,4.1879401666666665,5.3844069999999995,4.221336,5.717329333333334,3.912980333333333,4.055271833333333,4.865383499999999
2023-01-02 13:00:00,5.172205333333333,3.1641776666666668,4.460938166666667,3.9872294999999998,4.227912833333333,5.357156833333334,4.261628333333333,4.0351265,3.7548223333333337,4.093977499999999,4.464469833333333
2023-01-02 14:00:00,5.3014003333333335,3.190467,4.572366166666667,4.0868255,4.333521833333333,5.568871,4.368078,4.0668128333333335,3.786016666666667,4.1962391666666665,7.2822685
2023-01-02 15:00:00,5.500851166666666,3.2084156666666668,4.744389,4.2405808333333335,4.496557333333333,5.6975535,4.532414666666667,3.867154333333333,4.028612166666667,4.354111666666666,4.748145500000001
2023-01-02 16:00:00,5.686832999999999,3.5672240000000004,5.1291538333333335,4.3839535000000005,4.6485845,5.890187666666667,4.6856545,4.2996316666666665,4.233103666666667,6.468300666666666,4.908678833333334
2023-01-02 17:00:00,5.900220166666667,3.7715551666666665,5.088837666666667,4.548453333333333,5.047373833333333,6.111204666666667,4.861473666666667,4.545915166666666,4.475575500000001,6.6372013333333335,5.092867333333333
2023-01-02 18:00:00,5.965800833333334,4.5167823333333335,5.145400166666667,4.8233675,7.0679595,6.1791305,4.9155093333333335,5.996782166666667,4.529766499999999,4.946496333333333,5.149474
2023-01-02 19:00:00,5.921473166666667,3.8399706666666664,5.1071678333333335,4.564836166666667,4.840386666666666,6.133217,6.8459625,4.849671,4.556761833333334,4.687048166666667,5.1112115
2023-01-02 20:00:00,5.601072333333334,3.8348711666666664,4.830827333333334,4.317840666666667,5.9796708333333335,5.801359166666667,4.839352166666667,4.622230666666667,4.550710499999999,6.4004145,4.834652
2023-01-02 21:00:00,4.812434833333333,3.483830333333333,4.1506415,3.709883333333333,3.933825,4.984521166666667,3.9651955,4.199116666666667,4.134143166666666,3.809205833333333,4.1539275
2023-01-02 22:00:00,3.3289150000000003,2.7105219999999997,2.8711318333333335,4.757581833333333,2.7211521666666667,3.4479525,2.9672128333333334,5.2278788333333335,5.177325166666666,3.0363213333333334,2.873405
2023-01-02 23:00:00,2.5633515,2.0995096666666666,2.2108465,1.9760758333333333,2.095359333333333,2.655014,3.204003,2.751866,2.7127105,3.8189426666666666,2.212597166666667
2023-01-03 00:00:00,2.4390158333333334,1.88436,2.1036091666666668,1.8802261666666666,1.9937236666666667,2.526232333333333,2.8846626666666664,2.2712498333333335,2.2361061666666666,1.930565,2.105274166666667
2023-01-03 01:00:00,2.4914281666666667,1.9495963333333333,2.1488125,1.9206301666666665,2.0365668333333335,2.580518333333333,2.0528078333333335,2.349879666666667,2.3135198333333333,1.9720499999999999,2.1505148333333333
2023-01-03 02:00:00,2.6207865,1.9462588333333335,2.2603821666666666,2.0203511666666665,2.142307833333333,2.7145026666666667,2.1593911666666665,2.3458558333333333,2.3095586666666668,2.0744415,2.262172
2023-01-03 03:00:00,2.8835308333333334,2.0630713333333333,2.4869938333333335,2.222900166666667,2.357082333333333,2.9866411666666663,2.3758778333333335,2.4866528333333333,2.4481768333333336,2.2824121666666666,2.488964
2023-01-03 04:00:00,3.753954,2.1636108333333337,3.237718833333333,2.893905166666667,3.0685911666666663,3.8900565,3.0930613333333334,2.6078356666666664,2.788777,2.9713815,3.6834076666666666
2023-01-03 05:00:00,5.509300666666666,3.0342838333333333,4.751675666666667,5.252929333333333,4.503463999999999,5.7823364999999995,4.5393765,3.878563833333333,3.600681333333333,4.585157499999999,4.755438
2023-01-03 06:00:00,6.816801333333333,3.9645765,5.879371833333334,6.3122758333333335,5.796612833333333,7.138457666666667,5.616689166666666,4.778567166666666,4.704627833333333,5.395730333333334,6.327150166666667
2023-01-03 07:00:00,6.783642833333333,3.8509935,5.657267166666667,6.8066024999999994,5.361751666666667,6.793834666666667,5.404508333333333,4.641663333333333,4.569842333333333,5.191897166666666,5.661747500000001
2023-01-03 08:00:00,6.239261666666667,3.8017013333333334,7.006806666666667,4.809817333333333,5.548875,6.462368,5.365186166666667,4.712425499999999,4.421638833333334,5.162948166666666,5.385514833333334
2023-01-03 09:00:00,5.877902000000001,3.7074795,5.069588333333333,4.531247666666667,4.916949166666667,7.3157625,4.8430843333333335,4.468684333333333,4.620832500000001,7.803834833333334,7.847056833333334
2023-01-03 10:00:00,5.524044166666667,3.6244705,4.764391833333334,4.258460333333334,4.627697166666667,5.7215765,4.551525,4.368632333333333,6.044985833333333,6.346912166666667,5.211288499999999
2023-01-03 11:00:00,5.323555166666667,3.4308981666666667,4.5914745,4.103904333333333,4.3516311666666665,5.513919666666666,4.386332666666666,4.135315666666667,4.071329666666666,4.213775833333333,5.038232166666666
2023-01-03 12:00:00,5.214958666666666,4.056006,4.497810666666666,4.244548166666666,4.2628604999999995,5.401439166666666,4.521214666666666,4.266874,3.982982,4.352178333333333,6.833573
2023-01-03 13:00:00,5.264733833333334,3.220784,4.540741166666667,4.058558666666666,4.303547666666666,5.452993833333333,5.737192166666667,3.8820623333333333,5.217820000000001,4.391577166666666,4.544336833333333
2023-01-03 14:00:00,5.3962405,3.2475411666666667,6.621141833333334,4.159936166666666,4.411045,5.589201833333333,4.4480875,3.9143135,3.853746833333333,6.238285,9.26254
2023-01-03 15:00:00,5.599258833333334,3.265812166666667,4.829262666666667,4.316442166666667,4.576997,5.799480666666667,7.981666333333334,3.9363356666666665,3.8754283333333333,4.654496333333333,4.833087333333333
2023-01-03 16:00:00,5.788567,3.63104,4.992539,4.462380833333333,4.731744833333334,5.995559666666667,4.9938389999999995,4.37655,6.2696735,4.583715333333333,4.996491833333334
2023-01-03 17:00:00,6.230131666666667,3.8390259999999996,5.179874,4.6298215,4.909294333333333,6.220530833333333,4.948442166666666,4.627239,4.5556418333333335,4.978133,5.627101
2023-01-03 18:00:00,6.072526166666666,3.8855091666666666,5.237447666666667,6.0806078333333335,4.963860666666666,6.2896719999999995,5.0034453333333335,6.865400500000001,4.610800666666666,4.806611333333334,7.947876166666666
2023-01-03 19:00:00,6.0274035,3.908665,5.198531833333333,4.648365166666666,4.926978166666667,6.3208355,6.367459,4.933570666666666,4.859573666666666,4.770896166666668,5.202647833333333
2023-01-03 20:00:00,5.701272,3.903475,4.917248,4.395084499999999,4.660386833333334,5.905142,4.697551000000001,6.664663666666667,4.632119833333333,4.737110833333333,4.921141666666667
2023-01-03 21:00:00,4.898526333333334,3.5461545,4.224893499999999,3.776250666666667,4.004199166666667,5.151589,4.036130333333333,4.2742371666666665,4.208099666666667,3.8773501666666665,4.228239
2023-01-03 22:00:00,3.3928643333333333,2.7614609999999997,3.1506463333333334,2.615543,2.7734271666666666,4.814161166666667,2.7955435,3.328433,3.276930833333333,2.6855680000000004,2.9286043333333334
2023-01-03 23:00:00,2.5979186666666667,2.1294388333333334,2.2406593333333333,2.0027241666666664,2.123615,2.768715,2.1405495,2.565321,2.525627,2.0563413333333336,2.242434166666667
2023-01-04 00:00:00,2.3603826666666667,3.1185238333333336,4.002767166666667,1.8196073333333334,1.9294456666666666,2.4447858333333334,1.9448321666666668,2.199723833333333,2.1656869999999997,1.8683231666666666,2.0374016666666668
2023-01-04 01:00:00,2.4026921666666667,1.8801581666666667,2.0722803333333335,1.8522241666666666,1.9640318333333333,2.4886095000000004,1.9796938333333332,2.2661848333333334,2.2311199999999998,1.9018133333333334,2.0739216666666667
2023-01-04 02:00:00,2.5274431666666666,1.876941,2.179876166666667,1.948394,2.0660065,2.6178216666666665,2.082482,2.2623063333333335,2.2273006666666664,2.0005568333333335,2.1816021666666665
2023-01-04 03:00:00,2.7808289999999998,1.9895926666666668,2.398416666666667,2.1437285,2.273131333333333,2.880268666666667,2.2912589999999997,2.398087,2.3609816666666665,2.201121,2.4003159999999997
2023-01-04 04:00:00,3.6202513333333335,2.0865518333333335,3.1224036666666666,2.7908348333333333,3.183659833333333,3.7497065000000003,2.9828981666666667,2.5149541666666666,2.476039833333333,2.865552166666667,3.124876
2023-01-04 05:00:00,5.313078833333333,2.9262138333333336,4.5824386666666665,4.095828166666666,4.3430661666666674,5.580966,4.3777005,3.5270118333333333,3.4724375,4.205483,4.5860666666666665
2023-01-04 06:00:00,6.574010833333333,3.8233725,5.669970833333333,5.0678754999999995,5.37379,6.809089999999999,5.416643333333334,4.608372166666667,4.5370655,5.787537333333334,5.6744595
2023-01-04 07:00:00,6.325665666666667,3.713835,5.9044973333333335,4.876426666666666,5.1707849999999995,7.7795385,6.962101666666666,6.220294666666666,4.6283745000000005,6.285262166666667,7.7922959999999994
2023-01-04 08:00:00,6.017040666666667,3.5933918333333335,5.189593666666667,4.638508666666667,5.142864666666667,6.2322025,4.9577285,4.331173166666667,4.4854485,4.874872833333333,8.1173575
2023-01-04 09:00:00,5.668552,3.575432333333333,4.889028,5.714054333333333,4.6336414999999995,5.871252,4.670591666666667,4.5308201666666665,5.638668833333333,4.709345666666667,5.187690666666667
2023-01-04 10:00:00,5.3272976666666665,3.4953806666666667,4.594702,4.388147166666667,4.579048333333334,5.595693,4.3894155,14.586841999999999,4.1478485,4.442964666666667,7.312090333333333
2023-01-04 11:00:00,5.13395,3.308702,4.427942333333333,3.9577376666666666,4.1966415,6.020927166666667,4.454467666666667,4.500716166666667,4.147617333333334,4.063697166666667,4.431448333333334
2023-01-04 12:00:00,5.029221666666667,3.236903,4.337616166666667,3.877003166666667,7.835090166666666,5.988485166666666,5.893899,3.9014901666666666,3.8411221666666666,5.730882500000001,4.341050833333333
2023-01-04 13:00:00,5.077223,3.106069666666667,4.379017166666667,3.9140080000000004,7.932161166666666,5.2587775,4.183367166666667,3.965091166666667,3.6858681666666664,4.018795,4.382484000000001
2023-01-04 14:00:00,5.204045166666666,3.131876333333333,4.712759,4.011774166666666,4.253939666666667,5.390135166666667,4.287861833333333,3.7748998333333335,3.7164905,4.343540833333334,6.8241534999999995
2023-01-04 15:00:00,5.399833,3.1494956666666667,4.6572625,4.162706333333333,4.413982833333334,5.592923666666667,7.251564166666666,8.152712,3.7373993333333337,4.274152333333333,4.660949333333334
2023-01-04 16:00:00,5.582399666666666,3.501714833333333,4.814722166666667,4.303446166666666,4.5632174999999995,5.782019,4.599606666666667,4.220673333333333,4.155367166666666,4.643020166666667,4.8185345
2023-01-04 17:00:00,5.791868,3.702294833333333,6.745470166666666,4.464923833333333,4.7344428333333335,7.298950333333334,4.772197833333333,4.462433666666667,4.3933860000000005,4.584461,4.999340833333333
2023-01-04 18:00:00,5.856244666666667,3.7471211666666666,5.050908833333334,4.514551666666667,6.537149333333333,6.065656000000001,4.825240166666666,4.516464833333333,4.4465815,4.6354180000000005,5.941154999999999
2023-01-04 19:00:00,5.8127305,3.769452333333333,5.013378666666667,4.4810065,4.751496166666667,6.098484333333333,4.789387166666667,4.5433813333333335,4.473080333333333,4.600974666666667,5.017348666666667
2023-01-04 20:00:00,7.465191166666667,3.7644473333333335,4.7421128333333336,4.238547166666667,4.4944014999999995,5.6948221666666665,4.754602166666667,4.537348166666666,4.467140166666667,4.576382833333333,4.7458685
2023-01-04 21:00:00,4.7240575,3.4198533333333336,4.074418166666667,3.6417550000000003,4.085944333333333,4.8929845,3.8923775000000003,4.343298166666667,4.058223,5.1404448333333335,4.077644
2023-01-04 22:00:00,3.2661088333333335,2.6598528333333333,2.8169625000000003,2.517828166666667,2.6698134999999996,3.3829001666666665,2.9154630000000004,4.951013666666666,7.729829499999999,4.552211833333333,4.670297333333334
2023-01-04 23:00:00,2.519788333333333,2.063678,2.173274,1.9424931666666665,6.4293585,2.6098926666666666,2.0761745,2.7075768333333334,2.6701886666666668,1.9944988333333333,3.4732938333333334
2023-01-05 00:00:00,2.4328333333333334,1.8790291666666665,2.0982760000000003,1.8754591666666667,1.9886693333333334,2.519828,2.0045276666666667,2.2648236666666666,2.2297796666666665,1.9256708333333334,2.0999373333333335
2023-01-05 01:00:00,2.4874185,1.946458,2.1453550000000003,1.917539,2.033288833333333,2.5763643333333333,2.0495031666666668,2.346097,2.309796,1.9688765,2.1470543333333336
2023-01-05 02:00:00,2.6165683333333334,1.9431265000000002,2.256745,2.0171,2.1388595,2.7101326666666665,2.1559151666666665,2.342080666666667,2.3058418333333335,2.0711023333333336,2.2585311666666663
2023-01-05 03:00:00,2.8788886666666667,2.0597505000000003,2.4829923333333332,2.2193221666666667,2.3532881666666667,2.981834,2.3720543333333333,2.48265,2.4442359999999996,2.2787388333333336,2.484957666666667
2023-01-05 04:00:00,3.7479105,2.1601285,3.2325076666666663,2.889247333333333,3.063652666666667,3.9598303333333336,3.0880831666666664,2.6036376666666663,2.563352,2.9665996666666667,3.2350673333333333
2023-01-05 05:00:00,5.7247935000000005,3.0294003333333337,4.7440285,4.240258666666667,4.496215666666667,5.697121,4.532069833333334,3.6513833333333334,3.8161785,4.353780333333333,4.747784666666666
2023-01-05 06:00:00,6.805829,4.033793999999999,5.869908666666666,5.470943,5.563285,7.049196666666666,5.607648833333333,4.9921695,6.092879666666667,5.611405333333334,5.8745575
2023-01-05 07:00:00,6.548725666666667,3.8447951666666667,5.648161666666667,5.0483823333333335,5.577481166666667,6.7829006666666665,5.395809,4.634193,5.005075333333334,5.407900166666667,5.9474285
2023-01-05 08:00:00,6.229219,3.795704,5.372592999999999,4.802075166666667,5.316305333333333,7.7575405,5.356912833333333,6.227853833333333,4.414521833333334,4.930638833333333,6.411423166666666
2023-01-05 09:00:00,5.868440666666667,3.7015126666666665,5.285787166666666,4.523953666666667,4.797035833333334,6.156186666666667,8.335456666666667,4.461491833333333,4.392458,4.645071333333333,7.781050666666667
2023-01-05 10:00:00,5.5151536666666665,3.6186368333333334,4.981084666666666,4.2516058333333335,4.508248166666666,5.712368833333333,4.544198666666667,4.5828935,4.294113333333333,4.5897915000000005,4.760490333333333
2023-01-05 11:00:00,5.314987333333334,3.4253761666666667,4.584084666666667,4.097299333333334,4.344627333333333,5.505044166666666,4.3792725,5.465953166666667,4.0647765,4.206994166666666,4.587714166666667
2023-01-05 12:00:00,5.206564666666667,3.351045,4.490571666666667,5.414907333333333,4.2559993333333335,5.392745166666667,4.289939,4.318893666666667,3.9765716666666666,4.121174166666667,4.4941275
2023-01-05 13:00:00,5.256260833333333,3.2155995,4.533433166666667,4.052027166666667,4.296621333333333,5.444217166666666,4.330884999999999,3.8758128333333333,4.0371353333333335,4.1605085,4.537022666666667
2023-01-05 14:00:00,5.387555000000001,3.2423143333333333,4.646671166666667,4.153241333333333,4.403946166666667,5.580206333333334,4.4390643333333335,3.9080133333333333,5.8083865,6.231409166666666,4.650351166666667
2023-01-05 15:00:00,5.5902455,3.260555166666667,4.82149,4.309495166666666,4.569631333333334,5.790145166666666,4.830431166666667,3.9299993333333334,3.869189833333333,4.424870333333333,4.825307833333333
2023-01-05 16:00:00,5.779251166666667,3.625196166666667,4.984502333333333,4.4551975,4.724129166666667,5.985908833333334,4.7618013333333336,6.330350666666666,4.301895666666667,4.5744745,4.988450833333333
2023-01-05 17:00:00,5.996105833333333,3.8328473333333335,5.171536333333334,4.622369833333334,4.901392833333333,6.210518333333334,4.940478166666667,4.619792666666667,5.944132499999999,4.746121666666666,5.175631333333333
2023-01-05 18:00:00,6.287113166666667,3.8792546666666667,5.229018833333333,4.675614333333333,4.9558713333333335,6.357447666666667,4.9953915,4.6757285,4.603380666666666,4.798875499999999,7.565359833333333
2023-01-05 19:00:00,6.017703999999999,3.902374,5.190164833333333,6.604132166666667,4.9190466666666675,6.232888833333333,4.9582741666666665,4.703594166666666,4.6308145,4.987576333333333,7.900554666666666
2023-01-05 20:00:00,5.692095166666666,3.897192,4.909333833333333,4.388009833333333,4.652886499999999,5.895637833333334,4.689990333333333,4.697346666666666,10.716393166666668,4.729849,5.797599833333334
2023-01-05 21:00:00,4.890642,3.5404463333333336,7.058243166666667,3.9945333333333335,3.997754,6.365499333333333,4.253993833333333,4.2673570000000005,10.509942833333334,5.838084333333333,4.223299833333333
2023-01-05 22:00:00,3.3827955,2.754453333333333,3.1419625,2.607781666666667,2.7651965,3.9952029999999996,3.2359671666666667,9.628605499999999,3.268615666666667,2.677598166666667,2.9217793333333333
2023-01-05 23:00:00,2.605487666666667,2.1340011666666663,2.2471878333333333,2.0085586666666666,2.3541621666666668,3.4348903333333336,2.1467861666666668,2.5721446666666665,2.5323446666666665,2.0623318333333334,7.6596645
2023-01-06 00:00:00,2.4838945,1.9189611666666666,2.1423158333333334,1.9148223333333334,2.030408,2.5727153333333335,2.0465998333333335,2.3129548333333334,2.277166166666667,1.9660868333333332,4.850292166666667
2023-01-06 01:00:00,2.5375951666666667,1.9857233333333333,2.1886324999999998,1.9562206666666666,2.074304666666667,2.6283356666666666,2.0908473333333335,2.3934236666666666,2.356389833333333,2.0085936666666666,2.1903653333333333
2023-01-06 02:00:00,2.6693503333333335,1.982324,2.3022688333333337,2.0577901666666665,2.182006,2.764803833333333,2.199406,2.389326666666667,2.352355833333333,2.112882,2.3040921666666665
2023-01-06 03:00:00,2.936963,2.1013013333333332,2.5330801666666667,2.2640915,2.40076,3.0419848333333332,2.4199045,2.5327316666666664,2.4935424999999998,2.3247066666666667,2.5350853333333334
2023-01-06 04:00:00,3.8235155,2.2037045,3.2977163333333332,2.947531333333333,3.1254544999999996,4.038138333333333,3.1503771666666665,2.656159666666667,2.8363541666666667,3.0264439999999997,3.3003278333333332
2023-01-06 05:00:00,5.835749166666667,3.090511,6.812304666666667,4.3257951666666665,4.5869155,5.889944666666667,4.8478528333333335,5.690287,3.8886963333333333,6.191689833333333,4.843559
2023-01-06 06:00:00,6.943119666666666,4.1125405,5.9883196666666665,5.352418833333333,6.010182833333333,7.191396833333333,5.7207695,5.530995333333333,5.2343943333333325,5.720074666666666,8.701210666666666
2023-01-06 07:00:00,6.680830666666666,3.9234541666666667,5.7620993333333335,5.150221166666666,5.4611075,6.9976265,5.504656333333333,4.7276755,4.654523833333333,5.288105166666667,8.039154333333334
2023-01-06 08:00:00,6.3548773333333335,3.7951493333333333,5.4809711666666665,5.123304666666667,5.194663666666667,6.5821190000000005,5.236088333333333,4.574354333333333,4.503574666666666,5.0301021666666665,5.485311666666666
2023-01-06 09:00:00,5.986822666666667,3.776181333333333,5.163529666666666,4.615213,4.893804,6.2009031666666665,4.932829833333333,4.551490666666667,4.4810645000000005,4.963134833333333,5.167618500000001
2023-01-06 10:00:00,5.6264075,3.6916341666666668,4.852678166666666,4.337371666666667,4.599190500000001,5.8276005,4.635866833333334,4.449584833333334,4.380736333333333,4.453493666666668,4.8565205
2023-01-06 11:00:00,5.422204,3.4944745,4.6765565,6.029863666666667,4.432269166666667,5.616095333333333,4.4676135,4.211945,4.3680666666666665,4.291859666666666,4.680259666666667
2023-01-06 12:00:00,5.311595166666667,3.4186441666666667,4.581158333333334,5.4958746666666665,4.341853666666666,5.50153,4.6008379999999995,4.120546666666667,4.056788333333333,4.2043085,4.584785666666666
2023-01-06 13:00:00,5.3622914999999995,3.2804665,4.624883499999999,5.534957166666667,4.383295,5.5540405,5.819441833333333,3.9539975,3.8928163333333337,4.2444370000000005,4.628546166666666
2023-01-06 14:00:00,5.4962349999999995,3.30772,4.740406833333334,4.2370225,4.492783666666667,5.6927725,4.528611,3.9868483333333335,3.9251585,4.350457333333334,4.7441605000000004
2023-01-06 15:00:00,5.703015166666666,3.32633,4.9187515,4.396428333333334,4.661812833333333,5.9069476666666665,4.698986333333334,4.009278,3.9472414999999996,4.514130666666667,4.922645833333333
2023-01-06 16:00:00,5.8958325,3.6983249999999996,5.085052666666667,4.545070166666666,4.819426333333333,6.1845574999999995,4.857857999999999,4.4576505,5.784499666666666,4.666752333333333,5.0890794999999995
2023-01-06 17:00:00,6.117062000000001,3.910165,5.275859666666666,4.715615,5.000265833333333,6.335799499999999,5.040140500000001,4.712985000000001,4.6400595000000004,4.841862666666667,5.280037166666667
2023-01-06 18:00:00,6.185052166666667,3.9575095,5.3345005,6.169220333333333,5.055844166666666,7.109616333333333,5.096161166666667,4.7700495,4.696240833333333,4.895680166666667,5.781847833333333
2023-01-06 19:00:00,6.139095833333333,3.9810941666666664,5.294862666666666,4.732600000000001,5.018276666666667,7.5881615,5.058294666666667,11.1070965,4.724229333333333,4.8593036666666665,5.299056833333334
2023-01-06 20:00:00,5.806919333333334,3.9758080000000002,5.008367333333334,4.476527333333333,4.746746833333333,6.090598666666667,4.784598833333333,4.792104833333334,4.717955666666667,6.787714666666667,5.012332833333334
